Attr_id;Chapter_id;Chapter_name;Table_id;Table_name;Description;Goal;Targets;top_n_goal_id;top_n_target_id
88.0;2;AREA AND POPULATION;2.5;Child Sex Ratio 0-6 Years by residence 2001-2011;Total,Child Sex Ratio 0-6 Years 2011, Child Sex Ratio 0-6 Years by residence 2001-2011, AREA AND POPULATION;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;End abuse, exploitation, trafficking and all forms of violence against and torture of children.;15;15.2
120.0;2;AREA AND POPULATION;2.11;Districtwise Population By Age Groups And Sex 2011 Age groups inyears;Male,0-14, Districtwise Population By Age Groups And Sex 2011 Age groups inyears, AREA AND POPULATION;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;End abuse, exploitation, trafficking and all forms of violence against and torture of children.;15;15.2
121.0;2;AREA AND POPULATION;2.11;Districtwise Population By Age Groups And Sex 2011 Age groups inyears;Female,0-14, Districtwise Population By Age Groups And Sex 2011 Age groups inyears, AREA AND POPULATION;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;End abuse, exploitation, trafficking and all forms of violence against and torture of children.;15;15.2
122.0;2;AREA AND POPULATION;2.11;Districtwise Population By Age Groups And Sex 2011 Age groups inyears;Total,0-14, Districtwise Population By Age Groups And Sex 2011 Age groups inyears, AREA AND POPULATION;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;End abuse, exploitation, trafficking and all forms of violence against and torture of children.;15;15.2
123.0;2;AREA AND POPULATION;2.11;Districtwise Population By Age Groups And Sex 2011 Age groups inyears;Male,15-59, Districtwise Population By Age Groups And Sex 2011 Age groups inyears, AREA AND POPULATION;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;End abuse, exploitation, trafficking and all forms of violence against and torture of children.;15;15.2
124.0;2;AREA AND POPULATION;2.11;Districtwise Population By Age Groups And Sex 2011 Age groups inyears;Female,15-59, Districtwise Population By Age Groups And Sex 2011 Age groups inyears, AREA AND POPULATION;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;End abuse, exploitation, trafficking and all forms of violence against and torture of children.;15;15.2
125.0;2;AREA AND POPULATION;2.11;Districtwise Population By Age Groups And Sex 2011 Age groups inyears;Total,15-59, Districtwise Population By Age Groups And Sex 2011 Age groups inyears, AREA AND POPULATION;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;End abuse, exploitation, trafficking and all forms of violence against and torture of children.;15;15.2
126.0;2;AREA AND POPULATION;2.11;Districtwise Population By Age Groups And Sex 2011 Age groups inyears;Male,60, Districtwise Population By Age Groups And Sex 2011 Age groups inyears, AREA AND POPULATION;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;End abuse, exploitation, trafficking and all forms of violence against and torture of children.;15;15.2
127.0;2;AREA AND POPULATION;2.11;Districtwise Population By Age Groups And Sex 2011 Age groups inyears;Female,60, Districtwise Population By Age Groups And Sex 2011 Age groups inyears, AREA AND POPULATION;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;End abuse, exploitation, trafficking and all forms of violence against and torture of children.;15;15.2
128.0;2;AREA AND POPULATION;2.11;Districtwise Population By Age Groups And Sex 2011 Age groups inyears;Total,60, Districtwise Population By Age Groups And Sex 2011 Age groups inyears, AREA AND POPULATION;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;End abuse, exploitation, trafficking and all forms of violence against and torture of children.;15;15.2
28.0;1;General Information;1.6;Ration Shops And below poverty line Ration Card Holders on 31-03-2016 In Nos;Urban,Ration shops, Ration Shops And below poverty line Ration Card Holders on 31-03-2016 In Nos, General Information;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;End abuse, exploitation, trafficking and all forms of violence against and torture of children.;15;15.2
523.0;9;Transport and Communication;9.3;Rural Roads Length and Number of Habitations access to All Weather Roads;Pakka,Panchayat Roads,Rural Roads Length on 31-03-2016 in kms, Rural Roads Length and Number of Habitations access to All Weather Roads, Transport and Communication;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;Promote the rule of law and ensure equal access to justice for all.;15;15.3
524.0;9;Transport and Communication;9.3;Rural Roads Length and Number of Habitations access to All Weather Roads;Water Bound Macadam Road,Panchayat Roads,Rural Roads Length on 31-03-2016 in kms, Rural Roads Length and Number of Habitations access to All Weather Roads, Transport and Communication;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;Promote the rule of law and ensure equal access to justice for all.;15;15.3
525.0;9;Transport and Communication;9.3;Rural Roads Length and Number of Habitations access to All Weather Roads;Kacha,Panchayat Roads,Rural Roads Length on 31-03-2016 in kms, Rural Roads Length and Number of Habitations access to All Weather Roads, Transport and Communication;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;Promote the rule of law and ensure equal access to justice for all.;15;15.3
526.0;9;Transport and Communication;9.3;Rural Roads Length and Number of Habitations access to All Weather Roads;Total,Panchayat Roads,Rural Roads Length on 31-03-2016 in kms, Rural Roads Length and Number of Habitations access to All Weather Roads, Transport and Communication;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;Promote the rule of law and ensure equal access to justice for all.;15;15.3
527.0;9;Transport and Communication;9.3;Rural Roads Length and Number of Habitations access to All Weather Roads;Total No.Of Habitation,No.of Habitations access to all weather raods 2015-16, Rural Roads Length and Number of Habitations access to All Weather Roads, Transport and Communication;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;Promote the rule of law and ensure equal access to justice for all.;15;15.3
528.0;9;Transport and Communication;9.3;Rural Roads Length and Number of Habitations access to All Weather Roads;No.of Habitations access to all weather raods upto 31-03-2016,No.of Habitations access to all weather raods 2015-16, Rural Roads Length and Number of Habitations access to All Weather Roads, Transport and Communication;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;Promote the rule of law and ensure equal access to justice for all.;15;15.3
9.0;1;General Information;1.2;No.of Taluks Inhabited Un-inhabited and Total Villages Nos. per 2011 Census;Inhabited,Villages, No.of Taluks Inhabited Un-inhabited and Total Villages Nos. per 2011 Census, General Information;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;Promote the rule of law and ensure equal access to justice for all.;15;15.3
10.0;1;General Information;1.2;No.of Taluks Inhabited Un-inhabited and Total Villages Nos. per 2011 Census;Un-inhabited,Villages, No.of Taluks Inhabited Un-inhabited and Total Villages Nos. per 2011 Census, General Information;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;Promote the rule of law and ensure equal access to justice for all.;15;15.3
11.0;1;General Information;1.2;No.of Taluks Inhabited Un-inhabited and Total Villages Nos. per 2011 Census;Total Villages, No.of Taluks Inhabited Un-inhabited and Total Villages Nos. per 2011 Census, General Information;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;Promote the rule of law and ensure equal access to justice for all.;15;15.3
15.0;1;General Information;1.3;Urban Local Bodies on 31-03-2016 In Nos;Local Bodies, Urban Local Bodies on 31-03-2016 In Nos, General Information;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;Promote the rule of law and ensure equal access to justice for all.;15;15.3
1072.0;18;Additional information;18.3;Agricultural Land Holdings And Area 2010-11;Male,Number,Semi Medium Agril. Land Holder 2-4 Ha. Others, Agricultural Land Holdings And Area 2010-11, Additional information;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;Promote the rule of law and ensure equal access to justice for all.;15;15.3
1073.0;18;Additional information;18.3;Agricultural Land Holdings And Area 2010-11;Female,Number,Semi Medium Agril. Land Holder 2-4 Ha. Others, Agricultural Land Holdings And Area 2010-11, Additional information;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;Promote the rule of law and ensure equal access to justice for all.;15;15.3
1074.0;18;Additional information;18.3;Agricultural Land Holdings And Area 2010-11;Institutions,Number,Semi Medium Agril. Land Holder 2-4 Ha. Others, Agricultural Land Holdings And Area 2010-11, Additional information;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;Promote the rule of law and ensure equal access to justice for all.;15;15.3
1075.0;18;Additional information;18.3;Agricultural Land Holdings And Area 2010-11;Total,Number,Semi Medium Agril. Land Holder 2-4 Ha. Others, Agricultural Land Holdings And Area 2010-11, Additional information;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;Promote the rule of law and ensure equal access to justice for all.;15;15.3
701.0;11;Health & Family welfare Services;11.5;Family Planning Measures and Aids prosy Tb Control Programmes As on 31-03-2016;Total,Identified Leprosy Patients,Leprosy Control Programme, Family Planning Measures and Aids prosy Tb Control Programmes As on 31-03-2016, Health & Family welfare Services;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;Promote the rule of law and ensure equal access to justice for all.;15;15.3
704.0;11;Health & Family welfare Services;11.5;Family Planning Measures and Aids prosy Tb Control Programmes As on 31-03-2016;Total,No.of Patients Cured,Leprosy Control Programme, Family Planning Measures and Aids prosy Tb Control Programmes As on 31-03-2016, Health & Family welfare Services;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;Promote the rule of law and ensure equal access to justice for all.;15;15.3
699.0;11;Health & Family welfare Services;11.5;Family Planning Measures and Aids prosy Tb Control Programmes As on 31-03-2016;Male,Identified Leprosy Patients,Leprosy Control Programme, Family Planning Measures and Aids prosy Tb Control Programmes As on 31-03-2016, Health & Family welfare Services;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;Promote the rule of law and ensure equal access to justice for all.;15;15.3
700.0;11;Health & Family welfare Services;11.5;Family Planning Measures and Aids prosy Tb Control Programmes As on 31-03-2016;Female,Identified Leprosy Patients,Leprosy Control Programme, Family Planning Measures and Aids prosy Tb Control Programmes As on 31-03-2016, Health & Family welfare Services;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;Promote the rule of law and ensure equal access to justice for all.;15;15.3
702.0;11;Health & Family welfare Services;11.5;Family Planning Measures and Aids prosy Tb Control Programmes As on 31-03-2016;Male,No.of Patients Cured,Leprosy Control Programme, Family Planning Measures and Aids prosy Tb Control Programmes As on 31-03-2016, Health & Family welfare Services;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;Promote the rule of law and ensure equal access to justice for all.;15;15.3
703.0;11;Health & Family welfare Services;11.5;Family Planning Measures and Aids prosy Tb Control Programmes As on 31-03-2016;Female,No.of Patients Cured,Leprosy Control Programme, Family Planning Measures and Aids prosy Tb Control Programmes As on 31-03-2016, Health & Family welfare Services;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;Promote the rule of law and ensure equal access to justice for all.;15;15.3
604.0;10;Education;10.11;No.of P U Colleges Students and Lecturers Year 2015-16 In Nos;Boys,Government,No.Of Students in Pu colleges 1 2nd Year, No.of P U Colleges Students and Lecturers Year 2015-16 In Nos, Education;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;Promote the rule of law and ensure equal access to justice for all.;15;15.3
605.0;10;Education;10.11;No.of P U Colleges Students and Lecturers Year 2015-16 In Nos;Girls,Government,No.Of Students in Pu colleges 1 2nd Year, No.of P U Colleges Students and Lecturers Year 2015-16 In Nos, Education;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;Promote the rule of law and ensure equal access to justice for all.;15;15.3
612.0;10;Education;10.12;No.of General Degree Colleges and Students 2015-16 In Nos;No.of Colleges,General Degree Colleges-Government, No.of General Degree Colleges and Students 2015-16 In Nos, Education;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;Promote the rule of law and ensure equal access to justice for all.;15;15.3
613.0;10;Education;10.12;No.of General Degree Colleges and Students 2015-16 In Nos;Boys,Ist year to final year,General Degree Colleges-Government, No.of General Degree Colleges and Students 2015-16 In Nos, Education;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;Promote the rule of law and ensure equal access to justice for all.;15;15.3
682.0;11;Health & Family welfare Services;11.5;Family Planning Measures Year 2015-16 In Nos;Vasectomy,Sterlisation, Family Planning Measures Year 2015-16 In Nos, Health & Family welfare Services;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;Promote the rule of law and ensure equal access to justice for all.;15;15.3
683.0;11;Health & Family welfare Services;11.5;Family Planning Measures Year 2015-16 In Nos;Tubectomy,Sterlisation, Family Planning Measures Year 2015-16 In Nos, Health & Family welfare Services;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;Promote the rule of law and ensure equal access to justice for all.;15;15.3
839.0;13;Women Child Development;13.1;Stree Shakti Self Help Groups and Members Year 2015-16 In Nos.;No.of Stree Shakti Self help groups, Stree Shakti Self Help Groups and Members Year 2015-16 In Nos., Women Child Development;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;Promote the rule of law and ensure equal access to justice for all.;15;15.3
840.0;13;Women Child Development;13.1;Stree Shakti Self Help Groups and Members Year 2015-16 In Nos.;No.of Women Sc, Stree Shakti Self Help Groups and Members Year 2015-16 In Nos., Women Child Development;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;Promote the rule of law and ensure equal access to justice for all.;15;15.3
841.0;13;Women Child Development;13.1;Stree Shakti Self Help Groups and Members Year 2015-16 In Nos.;No.of Women St, Stree Shakti Self Help Groups and Members Year 2015-16 In Nos., Women Child Development;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;Promote the rule of law and ensure equal access to justice for all.;15;15.3
842.0;13;Women Child Development;13.1;Stree Shakti Self Help Groups and Members Year 2015-16 In Nos.;No.of Women Others, Stree Shakti Self Help Groups and Members Year 2015-16 In Nos., Women Child Development;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;Promote the rule of law and ensure equal access to justice for all.;15;15.3
830.0;12;Social welfare;12.6;Scholarship paid to Primary and High Schools Students 2015-16 In Numbers;Boys,Primary School 1-8th Standard,ckward Castes, Scholarship paid to Primary and High Schools Students 2015-16 In Numbers, Social welfare;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;Promote the rule of law and ensure equal access to justice for all.;15;15.3
831.0;12;Social welfare;12.6;Scholarship paid to Primary and High Schools Students 2015-16 In Numbers;Girls,Primary School 1-8th Standard,ckward Castes, Scholarship paid to Primary and High Schools Students 2015-16 In Numbers, Social welfare;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;Promote the rule of law and ensure equal access to justice for all.;15;15.3
832.0;12;Social welfare;12.6;Scholarship paid to Primary and High Schools Students 2015-16 In Numbers;Total,Primary School 1-8th Standard,ckward Castes, Scholarship paid to Primary and High Schools Students 2015-16 In Numbers, Social welfare;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;Promote the rule of law and ensure equal access to justice for all.;15;15.3
833.0;12;Social welfare;12.6;Scholarship paid to Primary and High Schools Students 2015-16 In Numbers;Boys,High School 9-10th Standard,ckward Castes, Scholarship paid to Primary and High Schools Students 2015-16 In Numbers, Social welfare;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;Promote the rule of law and ensure equal access to justice for all.;15;15.3
834.0;12;Social welfare;12.6;Scholarship paid to Primary and High Schools Students 2015-16 In Numbers;Girls,High School 9-10th Standard,ckward Castes, Scholarship paid to Primary and High Schools Students 2015-16 In Numbers, Social welfare;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;Promote the rule of law and ensure equal access to justice for all.;15;15.3
835.0;12;Social welfare;12.6;Scholarship paid to Primary and High Schools Students 2015-16 In Numbers;Total,High School 9-10th Standard,ckward Castes, Scholarship paid to Primary and High Schools Students 2015-16 In Numbers, Social welfare;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;Promote the rule of law and ensure equal access to justice for all.;15;15.3
640.0;10;Education;10.15;No.of Engineering Colleges and Students Year- 2015-16;No.of P U Colleges,Engineering- Government, No.of Engineering Colleges and Students Year- 2015-16, Education;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;Promote the rule of law and ensure equal access to justice for all.;15;15.3
614.0;10;Education;10.12;No.of General Degree Colleges and Students 2015-16 In Nos;Girls,Ist year to final year,General Degree Colleges-Government, No.of General Degree Colleges and Students 2015-16 In Nos, Education;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;Promote the rule of law and ensure equal access to justice for all.;15;15.3
615.0;10;Education;10.12;No.of General Degree Colleges and Students 2015-16 In Nos;Total,Ist year to final year,General Degree Colleges-Government, No.of General Degree Colleges and Students 2015-16 In Nos, Education;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;Promote the rule of law and ensure equal access to justice for all.;15;15.3
620.0;10;Education;10.13;No. of Medical Colleges and Students Year 2015-16 in Nos.;Colleges,Indian System of Medicine Colleges Government Ist year to final year, No. of Medical Colleges and Students Year 2015-16 in Nos., Education;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;Promote the rule of law and ensure equal access to justice for all.;15;15.3
621.0;10;Education;10.13;No. of Medical Colleges and Students Year 2015-16 in Nos.;Boys,Students,Indian System of Medicine Colleges Government Ist year to final year, No. of Medical Colleges and Students Year 2015-16 in Nos., Education;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;Promote the rule of law and ensure equal access to justice for all.;15;15.3
622.0;10;Education;10.13;No. of Medical Colleges and Students Year 2015-16 in Nos.;Girls,Students,Indian System of Medicine Colleges Government Ist year to final year, No. of Medical Colleges and Students Year 2015-16 in Nos., Education;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;Promote the rule of law and ensure equal access to justice for all.;15;15.3
520.0;9;Transport and Communication;9.2;P.w.d. Road Length on 31-03-2016;State Highway,P.w.d. Road Length in Km, P.w.d. Road Length on 31-03-2016, Transport and Communication;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;Promote the rule of law and ensure equal access to justice for all.;15;15.3
628.0;10;Education;10.13;No. of Medical Colleges and Students Medical Colleges Year 2015-16 in Nos.;Number of Colleges,Medical Colleges Allopathy,Cfl, No. of Medical Colleges and Students Medical Colleges Year 2015-16 in Nos., Education;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;Promote the rule of law and ensure equal access to justice for all.;15;15.3
844.0;13;Women Child Development;13.2;Loan and Financial Received from the Bank and Government Year 2015-16 in Nos.;Total Savings Accumulated Rs. in Crores, Loan and Financial Received from the Bank and Government Year 2015-16 in Nos., Women Child Development;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.;15;15.4
845.0;13;Women Child Development;13.2;Loan and Financial Received from the Bank and Government Year 2015-16 in Nos.;Loan taken from Banks No.of Shg,Self Groups Rs.in Crores, Loan and Financial Received from the Bank and Government Year 2015-16 in Nos., Women Child Development;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.;15;15.4
846.0;13;Women Child Development;13.2;Loan and Financial Received from the Bank and Government Year 2015-16 in Nos.;Total loan received from Bank Rs. in Crores,Self Groups Rs.in Crores, Loan and Financial Received from the Bank and Government Year 2015-16 in Nos., Women Child Development;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.;15;15.4
847.0;13;Women Child Development;13.2;Loan and Financial Received from the Bank and Government Year 2015-16 in Nos.;Revolving Funds received from Govt.,Self Groups Rs.in Crores, Loan and Financial Received from the Bank and Government Year 2015-16 in Nos., Women Child Development;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.;15;15.4
447.0;7;Banks;7.1;Flow of Bank Credit to Agriculture and Allied Sector from R.r.b Rs. in Lakhs on 31-03-2016;No.of Branches,Regional Rural Banks, Flow of Bank Credit to Agriculture and Allied Sector from R.r.b Rs. in Lakhs on 31-03-2016, Banks;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.;15;15.4
448.0;7;Banks;7.1;Flow of Bank Credit to Agriculture and Allied Sector from R.r.b Rs. in Lakhs on 31-03-2016;Agriculture Loan,Regional Rural Banks, Flow of Bank Credit to Agriculture and Allied Sector from R.r.b Rs. in Lakhs on 31-03-2016, Banks;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.;15;15.4
449.0;7;Banks;7.1;Flow of Bank Credit to Agriculture and Allied Sector from R.r.b Rs. in Lakhs on 31-03-2016;Other Loan,Regional Rural Banks, Flow of Bank Credit to Agriculture and Allied Sector from R.r.b Rs. in Lakhs on 31-03-2016, Banks;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.;15;15.4
450.0;7;Banks;7.1;Flow of Bank Credit to Agriculture and Allied Sector from R.r.b Rs. in Lakhs on 31-03-2016;Total Loan,Regional Rural Banks, Flow of Bank Credit to Agriculture and Allied Sector from R.r.b Rs. in Lakhs on 31-03-2016, Banks;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.;15;15.4
451.0;7;Banks;7.1;Flow of Bank Credit to Agriculture and Allied Sector from R.r.b Rs. in Lakhs on 31-03-2016;Deposits,Regional Rural Banks, Flow of Bank Credit to Agriculture and Allied Sector from R.r.b Rs. in Lakhs on 31-03-2016, Banks;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.;15;15.4
557.0;10;Education;10.4;No.of Higher Primary Schools and Students on 30-09-2015;Number of Schools, No.of Higher Primary Schools and Students on 30-09-2015, Education;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.;15;15.4
558.0;10;Education;10.4;No.of Higher Primary Schools and Students on 30-09-2015;Boys,Upper Primary Schools Total Enrolment, No.of Higher Primary Schools and Students on 30-09-2015, Education;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.;15;15.4
559.0;10;Education;10.4;No.of Higher Primary Schools and Students on 30-09-2015;Girls,Upper Primary Schools Total Enrolment, No.of Higher Primary Schools and Students on 30-09-2015, Education;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.;15;15.4
560.0;10;Education;10.4;No.of Higher Primary Schools and Students on 30-09-2015;Total,Upper Primary Schools Total Enrolment, No.of Higher Primary Schools and Students on 30-09-2015, Education;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.;15;15.4
961.0;17;Miscellaneous;17.1;Excise Shop and Consumption of Liquor Year 2015-2016 Nos;Income from Excise in Crores, Excise Shop and Consumption of Liquor Year 2015-2016 Nos, Miscellaneous;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.;15;15.4
946.0;16;Energy;16.2;Sectorwise Electricity Consumers on 31-03-2016 In Nos;Commercial Consumption, Sectorwise Electricity Consumers on 31-03-2016 In Nos, Energy;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.;15;15.4
950.0;16;Energy;16.3;Sectorwise Electricity Consumption Year 2015-16;Domestic,Electricity Consumption in Million unit, Sectorwise Electricity Consumption Year 2015-16, Energy;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.;15;15.4
951.0;16;Energy;16.3;Sectorwise Electricity Consumption Year 2015-16;Industry,Electricity Consumption in Million unit, Sectorwise Electricity Consumption Year 2015-16, Energy;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.;15;15.4
952.0;16;Energy;16.3;Sectorwise Electricity Consumption Year 2015-16;Commercial,Electricity Consumption in Million unit, Sectorwise Electricity Consumption Year 2015-16, Energy;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.;15;15.4
953.0;16;Energy;16.3;Sectorwise Electricity Consumption Year 2015-16;Ip Sets,Electricity Consumption in Million unit, Sectorwise Electricity Consumption Year 2015-16, Energy;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.;15;15.4
