Attr_id;Chapter_id;Chapter_name;Table_id;Table_name;Description
56;1;General Information;1.10;District Income Of Karnataka;At Current Prices 2013-14,Per capita Nddp In Rs.
57;1;General Information;1.10;District Income Of Karnataka;At Constant 2011-12 Prices,Per capita Nddp In Rs.
58;2;AREA AND POPULATION;2.1;Population and percentage share to total Population 2011;Geographical Area Sq.Kms
59;2;AREA AND POPULATION;2.1;Population and percentage share to total Population 2011;Total,Population
60;2;AREA AND POPULATION;2.1;Population and percentage share to total Population 2011;Male,Population
61;2;AREA AND POPULATION;2.1;Population and percentage share to total Population 2011;Females,Population
62;2;AREA AND POPULATION;2.1;Population and percentage share to total Population 2011;% Share to total Population
63;2;AREA AND POPULATION;2.1;Population and percentage share to total Population 2011;% Rank
64;2;AREA AND POPULATION;2.2;Rural and Urban Population and Decadal change by residence 2011;Total,Population 2011
65;2;AREA AND POPULATION;2.2;Rural and Urban Population and Decadal change by residence 2011;Rural,Population 2011
66;2;AREA AND POPULATION;2.2;Rural and Urban Population and Decadal change by residence 2011;Urban,Population 2011
67;2;AREA AND POPULATION;2.2;Rural and Urban Population and Decadal change by residence 2011;Total,% Decadal Change 2001-2011
68;2;AREA AND POPULATION;2.2;Rural and Urban Population and Decadal change by residence 2011;Rural,% Decadal Change 2001-2011
69;2;AREA AND POPULATION;2.2;Rural and Urban Population and Decadal change by residence 2011;Urban,% Decadal Change 2001-2011
70;2;AREA AND POPULATION;2.3;Ratio No.of Females per 1000 Males 2001- 2011;Total,Sex Ratio 2001
71;2;AREA AND POPULATION;2.3;Ratio No.of Females per 1000 Males 2001- 2011;Rural,Sex Ratio 2001
72;2;AREA AND POPULATION;2.3;Ratio No.of Females per 1000 Males 2001- 2011;Urban,Sex Ratio 2001
73;2;AREA AND POPULATION;2.3;Ratio No.of Females per 1000 Males 2001- 2011;Total,Sex Ratio 2011
74;2;AREA AND POPULATION;2.3;Ratio No.of Females per 1000 Males 2001- 2011;Rural,Sex Ratio 2011
75;2;AREA AND POPULATION;2.3;Ratio No.of Females per 1000 Males 2001- 2011;Urban,Sex Ratio 2011
76;2;AREA AND POPULATION;2.4;Child Population 0-6 and proportion by residence 2011 Persons;Total,Child Population 0-6 Years 2011
77;2;AREA AND POPULATION;2.4;Child Population 0-6 and proportion by residence 2011 Persons;Rural,Child Population 0-6 Years 2011
78;2;AREA AND POPULATION;2.4;Child Population 0-6 and proportion by residence 2011 Persons;Urban,Child Population 0-6 Years 2011
79;2;AREA AND POPULATION;2.4;Child Population 0-6 and proportion by residence 2011 Persons;Total,2001,Proporationof Child Population
80;2;AREA AND POPULATION;2.4;Child Population 0-6 and proportion by residence 2011 Persons;Rural,2001,Proporationof Child Population
81;2;AREA AND POPULATION;2.4;Child Population 0-6 and proportion by residence 2011 Persons;Urban,2001,Proporationof Child Population
82;2;AREA AND POPULATION;2.4;Child Population 0-6 and proportion by residence 2011 Persons;Total,2011,Proporationof Child Population
83;2;AREA AND POPULATION;2.4;Child Population 0-6 and proportion by residence 2011 Persons;Rural,2011,Proporationof Child Population
84;2;AREA AND POPULATION;2.4;Child Population 0-6 and proportion by residence 2011 Persons;Urban,2011,Proporationof Child Population
85;2;AREA AND POPULATION;2.5;Child Sex Ratio 0-6 Years by residence 2001-2011;Total,Child Sex Ratio 0-6 Years 2001
86;2;AREA AND POPULATION;2.5;Child Sex Ratio 0-6 Years by residence 2001-2011;Rural,Child Sex Ratio 0-6 Years 2001
87;2;AREA AND POPULATION;2.5;Child Sex Ratio 0-6 Years by residence 2001-2011;Urban,Child Sex Ratio 0-6 Years 2001
88;2;AREA AND POPULATION;2.5;Child Sex Ratio 0-6 Years by residence 2001-2011;Total,Child Sex Ratio 0-6 Years 2011
89;2;AREA AND POPULATION;2.5;Child Sex Ratio 0-6 Years by residence 2001-2011;Rural,Child Sex Ratio 0-6 Years 2011
90;2;AREA AND POPULATION;2.5;Child Sex Ratio 0-6 Years by residence 2001-2011;Urban,Child Sex Ratio 0-6 Years 2011
91;2;AREA AND POPULATION;2.6;Scheduled Caste Population and Decadal change by residence 2011;Total,Scheduled Caste Population 2011
92;2;AREA AND POPULATION;2.6;Scheduled Caste Population and Decadal change by residence 2011;Rural,Scheduled Caste Population 2011
93;2;AREA AND POPULATION;2.6;Scheduled Caste Population and Decadal change by residence 2011;Urban,Scheduled Caste Population 2011
94;2;AREA AND POPULATION;2.6;Scheduled Caste Population and Decadal change by residence 2011;Total,Decadal Change 2001-2011
95;2;AREA AND POPULATION;2.6;Scheduled Caste Population and Decadal change by residence 2011;Rural,Decadal Change 2001-2011
96;2;AREA AND POPULATION;2.6;Scheduled Caste Population and Decadal change by residence 2011;Urban,Decadal Change 2001-2011
97;2;AREA AND POPULATION;2.7;Percentage of Scheduled Castes to total Population 2001-2011;Total,% Scheduled Castes 2001
98;2;AREA AND POPULATION;2.7;Percentage of Scheduled Castes to total Population 2001-2011;Rural,% Scheduled Castes 2001
99;2;AREA AND POPULATION;2.7;Percentage of Scheduled Castes to total Population 2001-2011;Urban,% Scheduled Castes 2001
100;2;AREA AND POPULATION;2.7;Percentage of Scheduled Castes to total Population 2001-2011;Total,% Scheduled Castes 2011
101;2;AREA AND POPULATION;2.7;Percentage of Scheduled Castes to total Population 2001-2011;Rural,% Scheduled Castes 2011
102;2;AREA AND POPULATION;2.7;Percentage of Scheduled Castes to total Population 2001-2011;Urban,% Scheduled Castes 2011
103;2;AREA AND POPULATION;2.8;Scheduled Tribe Population and Decadal change by residence 2011 Persons;Total,Scheduled Tribe Population 2011
104;2;AREA AND POPULATION;2.8;Scheduled Tribe Population and Decadal change by residence 2011 Persons;Rural,Scheduled Tribe Population 2011
105;2;AREA AND POPULATION;2.8;Scheduled Tribe Population and Decadal change by residence 2011 Persons;Urban,Scheduled Tribe Population 2011
106;2;AREA AND POPULATION;2.8;Scheduled Tribe Population and Decadal change by residence 2011 Persons;Total,Decadal change 2001-2011
107;2;AREA AND POPULATION;2.8;Scheduled Tribe Population and Decadal change by residence 2011 Persons;Rural,Decadal change 2001-2011
108;2;AREA AND POPULATION;2.8;Scheduled Tribe Population and Decadal change by residence 2011 Persons;Urban,Decadal change 2001-2011
109;2;AREA AND POPULATION;2.9;Percentage of Scheduled Tribes to total Population 2011;Total,% Scheduled Tribes 2001
110;2;AREA AND POPULATION;2.9;Percentage of Scheduled Tribes to total Population 2011;Rural,% Scheduled Tribes 2001
111;2;AREA AND POPULATION;2.9;Percentage of Scheduled Tribes to total Population 2011;Urban,% Scheduled Tribes 2001
112;2;AREA AND POPULATION;2.9;Percentage of Scheduled Tribes to total Population 2011;Total,% Scheduled Tribes 2011
113;2;AREA AND POPULATION;2.9;Percentage of Scheduled Tribes to total Population 2011;Rural,% Scheduled Tribes 2011
114;2;AREA AND POPULATION;2.9;Percentage of Scheduled Tribes to total Population 2011;Urban,% Scheduled Tribes 2011
120;2;AREA AND POPULATION;2.11;Districtwise Population By Age Groups And Sex 2011 Age groups inyears;Male,0-14
121;2;AREA AND POPULATION;2.11;Districtwise Population By Age Groups And Sex 2011 Age groups inyears;Female,0-14
122;2;AREA AND POPULATION;2.11;Districtwise Population By Age Groups And Sex 2011 Age groups inyears;Total,0-14
123;2;AREA AND POPULATION;2.11;Districtwise Population By Age Groups And Sex 2011 Age groups inyears;Male,15-59
124;2;AREA AND POPULATION;2.11;Districtwise Population By Age Groups And Sex 2011 Age groups inyears;Female,15-59
125;2;AREA AND POPULATION;2.11;Districtwise Population By Age Groups And Sex 2011 Age groups inyears;Total,15-59
126;2;AREA AND POPULATION;2.11;Districtwise Population By Age Groups And Sex 2011 Age groups inyears;Male,60
127;2;AREA AND POPULATION;2.11;Districtwise Population By Age Groups And Sex 2011 Age groups inyears;Female,60
128;2;AREA AND POPULATION;2.11;Districtwise Population By Age Groups And Sex 2011 Age groups inyears;Total,60
129;2;AREA AND POPULATION;2.12;Projected Population Numbers;2011
130;2;AREA AND POPULATION;2.12;Projected Population Numbers;2012
131;2;AREA AND POPULATION;2.12;Projected Population Numbers;2013
132;2;AREA AND POPULATION;2.12;Projected Population Numbers;2014
133;2;AREA AND POPULATION;2.12;Projected Population Numbers;2015
134;2;AREA AND POPULATION;2.12;Projected Population Numbers;2016
135;2;AREA AND POPULATION;2.12;Projected Population Numbers;2017
136;2;AREA AND POPULATION;2.12;Projected Population Numbers;2018
137;2;AREA AND POPULATION;2.12;Projected Population Numbers;2019
138;2;AREA AND POPULATION;2.12;Projected Population Numbers;2020
139;2;AREA AND POPULATION;2.12;Projected Population Numbers;2021
140;3;Rainfall;3.1;No.of Rainguage Stations Annual Normal Rainfall and Rain Days Year 2016;Working,Rainguage Stations
141;3;Rainfall;3.1;No.of Rainguage Stations Annual Normal Rainfall and Rain Days Year 2016;Not Working,Rainguage Stations
142;3;Rainfall;3.1;No.of Rainguage Stations Annual Normal Rainfall and Rain Days Year 2016;Total,Rainguage Stations
143;3;Rainfall;3.1;No.of Rainguage Stations Annual Normal Rainfall and Rain Days Year 2016;Rainydays,Annual Normal Rainfall 1951 to 2000
144;3;Rainfall;3.1;No.of Rainguage Stations Annual Normal Rainfall and Rain Days Year 2016;Normal Rainfall,Annual Normal Rainfall 1951 to 2000
145;3;Rainfall;3.2;Actual Annual Rainfall;2005,Actual Annual Rainfallfrom 2005 to 2015 mms,Rainfall in mms
146;3;Rainfall;3.2;Actual Annual Rainfall;2006,Actual Annual Rainfallfrom 2005 to 2015 mms,Rainfall in mms
147;3;Rainfall;3.2;Actual Annual Rainfall;2007,Actual Annual Rainfallfrom 2005 to 2015 mms,Rainfall in mms
148;3;Rainfall;3.2;Actual Annual Rainfall;2008,Actual Annual Rainfallfrom 2005 to 2015 mms,Rainfall in mms
149;3;Rainfall;3.2;Actual Annual Rainfall;2009,Actual Annual Rainfallfrom 2005 to 2015 mms,Rainfall in mms
150;3;Rainfall;3.2;Actual Annual Rainfall;2010,Actual Annual Rainfallfrom 2005 to 2015 mms,Rainfall in mms
151;3;Rainfall;3.2;Actual Annual Rainfall;2011,Actual Annual Rainfallfrom 2005 to 2015 mms,Rainfall in mms
152;3;Rainfall;3.2;Actual Annual Rainfall;2012,Actual Annual Rainfallfrom 2005 to 2015 mms,Rainfall in mms
153;3;Rainfall;3.2;Actual Annual Rainfall;2013,Actual Annual Rainfallfrom 2005 to 2015 mms,Rainfall in mms
154;3;Rainfall;3.2;Actual Annual Rainfall;2014,Actual Annual Rainfallfrom 2005 to 2015 mms,Rainfall in mms
155;3;Rainfall;3.2;Actual Annual Rainfall;2015,Actual Annual Rainfallfrom 2005 to 2015 mms,Rainfall in mms
156;4;Agriculture, Horticulture and Sericulture;4.1;Land Utilisation in Hectares;Geo- graphical Area,Land Utilisation 2014-15
157;4;Agriculture, Horticulture and Sericulture;4.1;Land Utilisation in Hectares;Forest,Land Utilisation 2014-15
158;4;Agriculture, Horticulture and Sericulture;4.1;Land Utilisation in Hectares;Land put to Non- Agricultural uses,Land not available for cultivation,Land Utilisation 2014-15
159;4;Agriculture, Horticulture and Sericulture;4.1;Land Utilisation in Hectares;Barren cultivable land,Land not available for cultivation,Land Utilisation 2014-15
160;4;Agriculture, Horticulture and Sericulture;4.1;Land Utilisation in Hectares;Total,Land not available for cultivation,Land Utilisation 2014-15
161;4;Agriculture, Horticulture and Sericulture;4.1;Land Utilisation in Hectares;Cultivable-waste,Other Uncultivated Land,Land Utilisation 2014-15
162;4;Agriculture, Horticulture and Sericulture;4.1;Land Utilisation in Hectares;Permanent Pasture,Other Uncultivated Land,Land Utilisation 2014-15
163;4;Agriculture, Horticulture and Sericulture;4.1;Land Utilisation in Hectares;Trees and Groves,Other Uncultivated Land,Land Utilisation 2014-15
164;4;Agriculture, Horticulture and Sericulture;4.1;Land Utilisation in Hectares;Total,Other Uncultivated Land,Land Utilisation 2014-15
165;4;Agriculture, Horticulture and Sericulture;4.1;Land Utilisation in Hectares;Current,Fallow Land,Land Utilisation 2014-15 in Hectares
166;4;Agriculture, Horticulture and Sericulture;4.1;Land Utilisation in Hectares;Other,Fallow Land,Land Utilisation 2014-15 in Hectares
167;4;Agriculture, Horticulture and Sericulture;4.1;Land Utilisation in Hectares;Total,Fallow Land,Land Utilisation 2014-15 in Hectares
168;4;Agriculture, Horticulture and Sericulture;4.1;Land Utilisation in Hectares;Net,Area Sown,Land Utilisation 2014-15 in Hectares
169;4;Agriculture, Horticulture and Sericulture;4.1;Land Utilisation in Hectares;More than once,Area Sown,Land Utilisation 2014-15 in Hectares
170;4;Agriculture, Horticulture and Sericulture;4.1;Land Utilisation in Hectares;Total,Area Sown,Land Utilisation 2014-15 in Hectares
171;4;Agriculture, Horticulture and Sericulture;4.2;Gross and Net area Irrigated under Different Sources;Length in KMs,Canals,2014-15 Net area irrigated Hectares
172;4;Agriculture, Horticulture and Sericulture;4.2;Gross and Net area Irrigated under Different Sources;Gross Irrigated Area,Canals,2014-15 Net area irrigated Hectares
173;4;Agriculture, Horticulture and Sericulture;4.2;Gross and Net area Irrigated under Different Sources;Net Area Irrigated,Canals,2014-15 Net area irrigated Hectares
174;4;Agriculture, Horticulture and Sericulture;4.2;Gross and Net area Irrigated under Different Sources;Nos,Tanks,2014-15 Net area irrigated Hectares
175;4;Agriculture, Horticulture and Sericulture;4.2;Gross and Net area Irrigated under Different Sources;Gross Irrigated Area,Tanks,2014-15 Net area irrigated Hectares
176;4;Agriculture, Horticulture and Sericulture;4.2;Gross and Net area Irrigated under Different Sources;Net Area Irrigated,Tanks,2014-15 Net area irrigated Hectares
177;4;Agriculture, Horticulture and Sericulture;4.2;Gross and Net area Irrigated under Different Sources;Nos,Wells,2014-15 Net area irrigated Hectares
178;4;Agriculture, Horticulture and Sericulture;4.2;Gross and Net area Irrigated under Different Sources;Gross Irrigated Area,Wells,2014-15 Net area irrigated Hectares
179;4;Agriculture, Horticulture and Sericulture;4.2;Gross and Net area Irrigated under Different Sources;Net Area Irrigated,Wells,2014-15 Net area irrigated Hectares
180;4;Agriculture, Horticulture and Sericulture;4.2;Gross and Net area Irrigated under Different Sources;Nos,Tube Wells,Net area Irrigated under Different Sources
181;4;Agriculture, Horticulture and Sericulture;4.2;Gross and Net area Irrigated under Different Sources;Gross Irrigated Area,Tube Wells,Net area Irrigated under Different Sources
182;4;Agriculture, Horticulture and Sericulture;4.2;Gross and Net area Irrigated under Different Sources;Net Area Irrigated,Tube Wells,Net area Irrigated under Different Sources
183;4;Agriculture, Horticulture and Sericulture;4.2;Gross and Net area Irrigated under Different Sources;Nos,Lift Irrigation,Net area Irrigated under Different Sources
184;4;Agriculture, Horticulture and Sericulture;4.2;Gross and Net area Irrigated under Different Sources;Gross Irrigated Area,Lift Irrigation,Net area Irrigated under Different Sources
185;4;Agriculture, Horticulture and Sericulture;4.2;Gross and Net area Irrigated under Different Sources;Net Area Irrigated,Lift Irrigation,Net area Irrigated under Different Sources
186;4;Agriculture, Horticulture and Sericulture;4.2;Gross and Net area Irrigated under Different Sources;Gross Irrigated Area,Other Sources,Net area Irrigated under Different Sources
187;4;Agriculture, Horticulture and Sericulture;4.2;Gross and Net area Irrigated under Different Sources;Net Area Irrigated,Other Sources,Net area Irrigated under Different Sources
188;4;Agriculture, Horticulture and Sericulture;4.2;Gross and Net area Irrigated under Different Sources;Gross Irrigated Area,Total,Net area Irrigated under Different Sources
190;4;Agriculture, Horticulture and Sericulture;4.3;Area under principal crops Year 2014-15;Paddy,Area under Cereals Hect.,Area under principal crops In Hect.
191;4;Agriculture, Horticulture and Sericulture;4.3;Area under principal crops Year 2014-15;Jowar,Area under Cereals Hect.,Area under principal crops In Hect.
192;4;Agriculture, Horticulture and Sericulture;4.3;Area under principal crops Year 2014-15;Bajra,Area under Cereals Hect.,Area under principal crops In Hect.
193;4;Agriculture, Horticulture and Sericulture;4.3;Area under principal crops Year 2014-15;Maize,Area under Cereals Hect.,Area under principal crops In Hect.
194;4;Agriculture, Horticulture and Sericulture;4.3;Area under principal crops Year 2014-15;Ragi,Area under Cereals Hect.,Area under principal crops In Hect.
195;4;Agriculture, Horticulture and Sericulture;4.3;Area under principal crops Year 2014-15;Wheat,Area under Cereals Hect.,Area under principal crops In Hect.
196;4;Agriculture, Horticulture and Sericulture;4.3;Area under principal crops Year 2014-15;Other Cereals Minor Millets,Area under Cereals Hect.,Area under principal crops In Hect.
197;4;Agriculture, Horticulture and Sericulture;4.3;Area under principal crops Year 2014-15;Total Cereals Minor millets,Area under Cereals Hect.,Area under principal crops In Hect.
198;4;Agriculture, Horticulture and Sericulture;4.3;Area under principal crops Year 2014-15.;Tur,pulses Hect,Area under principal crops
199;4;Agriculture, Horticulture and Sericulture;4.3;Area under principal crops Year 2014-15.;Horse Gram,pulses Hect,Area under principal crops
200;4;Agriculture, Horticulture and Sericulture;4.3;Area under principal crops Year 2014-15.;Black Gram,pulses Hect,Area under principal crops
201;4;Agriculture, Horticulture and Sericulture;4.3;Area under principal crops Year 2014-15.;Green Gram,pulses Hect,Area under principal crops
202;4;Agriculture, Horticulture and Sericulture;4.3;Area under principal crops Year 2014-15.;Avare,pulses Hect,Area under principal crops
203;4;Agriculture, Horticulture and Sericulture;4.3;Area under principal crops Year 2014-15.;Cowpea,pulses Hect,Area under principal crops
204;4;Agriculture, Horticulture and Sericulture;4.3;Area under principal crops Year 2014-15;Bengal Gram,pulses Hect,Area under principal crops
205;4;Agriculture, Horticulture and Sericulture;4.3;Area under principal crops Year 2014-15;Others Pulses,pulses Hect,Area under principal crops
206;4;Agriculture, Horticulture and Sericulture;4.3;Area under principal crops Year 2014-15;Total Pulses including Tur Bengalgram,pulses Hect,Area under principal crops
207;4;Agriculture, Horticulture and Sericulture;4.3;Area under principal crops Year 2014-15;Total Food Grains,pulses Hect,Area under principal crops
208;4;Agriculture, Horticulture and Sericulture;4.3;Area under principal crops Year 2014-15;Area under Total Fruits,Area under principal crops
209;4;Agriculture, Horticulture and Sericulture;4.3;Area under principal crops Year 2014-15;Area under Total Vegetables,Area under principal crops
210;4;Agriculture, Horticulture and Sericulture;4.4;Area under Important Oil Seeds Year 2014-15;Ground Nut,Seeds Hect,Area under principal crops
211;4;Agriculture, Horticulture and Sericulture;4.4;Area under Important Oil Seeds Year 2014-15;Sun Flower,Seeds Hect,Area under principal crops
212;4;Agriculture, Horticulture and Sericulture;4.4;Area under Important Oil Seeds Year 2014-15;Safflower,Seeds Hect,Area under principal crops
213;4;Agriculture, Horticulture and Sericulture;4.4;Area under Important Oil Seeds Year 2014-15;Castor,Seeds Hect,Area under principal crops
214;4;Agriculture, Horticulture and Sericulture;4.4;Area under Important Oil Seeds Year 2014-15;Sesamum,Seeds Hect,Area under principal crops
215;4;Agriculture, Horticulture and Sericulture;4.4;Area under Important Oil Seeds Year 2014-15;Niger seed,Seeds Hect,Area under principal crops
216;4;Agriculture, Horticulture and Sericulture;4.4;Area under Important Oil Seeds Year 2014-15;Soyabean,Seeds Hect,Area under principal crops
217;4;Agriculture, Horticulture and Sericulture;4.4;Area under Important Oil Seeds Year 2014-15;Linseed,Seeds Hect,Area under principal crops
218;4;Agriculture, Horticulture and Sericulture;4.4;Area under Important Oil Seeds Year 2014-15;other oil Seeds,Seeds Hect,Area under principal crops
219;4;Agriculture, Horticulture and Sericulture;4.4;Area under Important Oil Seeds Year 2014-15;Total oil Seeds,Seeds Hect,Area under principal crops
220;4;Agriculture, Horticulture and Sericulture;4.5;Area under Commercial Crops Year 2014-15;Cotton,Area under Commercial Crops in Hectares
221;4;Agriculture, Horticulture and Sericulture;4.5;Area under Commercial Crops Year 2014-15;Sugar Cane,Area under Commercial Crops in Hectares
222;4;Agriculture, Horticulture and Sericulture;4.5;Area under Commercial Crops Year 2014-15;Tobacco,Area under Commercial Crops in Hectares
223;4;Agriculture, Horticulture and Sericulture;4.6;Production of Important Crops Year 2013-14 in Tonnes;Rice,Production of Cereals
224;4;Agriculture, Horticulture and Sericulture;4.6;Production of Important Crops Year 2013-14 in Tonnes;Jowar,Production of Cereals
225;4;Agriculture, Horticulture and Sericulture;4.6;Production of Important Crops Year 2013-14 in Tonnes;Bajra,Production of Cereals
226;4;Agriculture, Horticulture and Sericulture;4.6;Production of Important Crops Year 2013-14 in Tonnes;Maize,Production of Cereals
227;4;Agriculture, Horticulture and Sericulture;4.6;Production of Important Crops Year 2013-14 in Tonnes;Ragi,Production of Cereals
228;4;Agriculture, Horticulture and Sericulture;4.6;Production of Important Crops Year 2013-14 in Tonnes;Wheat,Production of Cereals
229;4;Agriculture, Horticulture and Sericulture;4.6;Production of Important Crops Year 2013-14 in Tonnes;Total Small Minor Millets,Production of Cereals
230;4;Agriculture, Horticulture and Sericulture;4.6;Production of Important Crops Year 2013-14 in Tonnes;Total Cereals Minor Millets,Production of Cereals
231;4;Agriculture, Horticulture and Sericulture;4.6;Production of Important Crop Year 2013-14 in Tonnes;Tur,Production of Pulses In Tonnes
232;4;Agriculture, Horticulture and Sericulture;4.6;Production of Important Crop Year 2013-14 in Tonnes;Horse Gram,Production of Pulses In Tonnes
233;4;Agriculture, Horticulture and Sericulture;4.6;Production of Important Crop Year 2013-14 in Tonnes;Black Gram,Production of Pulses In Tonnes
234;4;Agriculture, Horticulture and Sericulture;4.6;Production of Important Crop Year 2013-14 in Tonnes;Green Gram,Production of Pulses In Tonnes
235;4;Agriculture, Horticulture and Sericulture;4.6;Production of Important Crop Year 2013-14 in Tonnes;Avare,Production of Pulses In Tonnes
